perf_id,airfoil_id,version_id,alpha_deg,reynolds_number,cl,cd,cm,source_type,is_anomaly
3356,naca4415,1,10,500000,1.031909,0.035294,-0.055078,generated_synthetic,0
3357,naca4415,1,12,500000,1.291811,0.046100,-0.059034,generated_synthetic,0
3358,naca4415,1,14,500000,1.269787,0.054268,-0.064452,generated_synthetic,0
3359,naca4415,1,16,500000,1.149060,0.062691,-0.067056,generated_synthetic,0
3360,naca4415,1,18,500000,1.183608,0.070109,-0.069219,generated_synthetic,0
3361,naca6412,1,-10,50000,-0.909370,0.031085,-0.015348,generated_synthetic,0
3362,naca6412,1,-8,50000,-0.769271,0.023521,-0.018812,generated_synthetic,0
3363,naca6412,1,-6,50000,-0.563049,0.016381,-0.023117,generated_synthetic,0
3364,naca6412,1,-4,50000,-0.372716,0.011716,-0.026046,generated_synthetic,0
3365,naca6412,1,-2,50000,-0.190858,0.008683,-0.030686,generated_synthetic,0
3366,naca6412,1,0,50000,0.000000,0.008150,-0.034643,generated_synthetic,0
3367,naca6412,1,2,50000,0.189607,0.009368,-0.039654,generated_synthetic,0
3368,naca6412,1,4,50000,0.364776,0.011301,-0.043112,generated_synthetic,0
3369,naca6412,1,6,50000,0.569471,0.016794,-0.047381,generated_synthetic,0
3370,naca6412,1,8,50000,0.736014,0.022986,-0.052307,generated_synthetic,0
3371,naca6412,1,10,50000,0.940671,0.031042,-0.055690,generated_synthetic,0
3372,naca6412,1,12,50000,1.096782,0.043255,-0.059896,generated_synthetic,0
3373,naca6412,1,14,50000,1.082302,0.049485,-0.063052,generated_synthetic,0
3374,naca6412,1,16,50000,1.025701,0.060929,-0.067082,generated_synthetic,0
3375,naca6412,1,18,50000,1.025768,0.066434,-0.068998,generated_synthetic,0
3376,naca6412,1,-10,100000,-0.961844,0.031748,-0.015238,generated_synthetic,0
3377,naca6412,1,-8,100000,-0.807857,0.023082,-0.019362,generated_synthetic,0
3378,naca6412,1,-6,100000,-0.577097,0.016042,-0.022696,generated_synthetic,0
3379,naca6412,1,-4,100000,-0.406687,0.011664,-0.027214,generated_synthetic,0
3380,naca6412,1,-2,100000,-0.194868,0.008835,-0.031018,generated_synthetic,0
3381,naca6412,1,0,100000,0.000000,0.008053,-0.035587,generated_synthetic,0
3382,naca6412,1,2,100000,0.191544,0.008970,-0.039865,generated_synthetic,0
3383,naca6412,1,4,100000,0.387477,0.011945,-0.042505,generated_synthetic,0
3384,naca6412,1,6,100000,0.597318,0.017305,-0.046223,generated_synthetic,0
3385,naca6412,1,8,100000,0.781798,0.024037,-0.050420,generated_synthetic,0
3386,naca6412,1,10,100000,1.004036,0.033601,-0.056943,generated_synthetic,0
3387,naca6412,1,12,100000,1.176020,0.044668,-0.058215,generated_synthetic,0
3388,naca6412,1,14,100000,1.145464,0.049353,-0.061078,generated_synthetic,0
3389,naca6412,1,16,100000,1.062503,0.057554,-0.067956,generated_synthetic,0
3390,naca6412,1,18,100000,1.032841,0.064646,-0.072299,generated_synthetic,0
3391,naca6412,1,-10,200000,-1.005482,0.033276,-0.015081,generated_synthetic,0
3392,naca6412,1,-8,200000,-0.797362,0.024490,-0.019082,generated_synthetic,0
3393,naca6412,1,-6,200000,-0.617779,0.016992,-0.023128,generated_synthetic,0
3394,naca6412,1,-4,200000,-0.395349,0.011705,-0.026840,generated_synthetic,0
3395,naca6412,1,-2,200000,-0.202869,0.008847,-0.030984,generated_synthetic,0
3396,naca6412,1,0,200000,0.000000,0.008288,-0.034636,generated_synthetic,0
3397,naca6412,1,2,200000,0.208380,0.008597,-0.038780,generated_synthetic,0
3398,naca6412,1,4,200000,0.413469,0.011693,-0.042897,generated_synthetic,0
3399,naca6412,1,6,200000,0.604328,0.018059,-0.047264,generated_synthetic,0
3400,naca6412,1,8,200000,0.788795,0.023696,-0.050735,generated_synthetic,0
3401,naca6412,1,10,200000,1.018994,0.033870,-0.056681,generated_synthetic,0
3402,naca6412,1,12,200000,1.182066,0.042769,-0.058193,generated_synthetic,0
3403,naca6412,1,14,200000,1.242588,0.052029,-0.061786,generated_synthetic,0
3404,naca6412,1,16,200000,1.135569,0.060269,-0.067291,generated_synthetic,0
3405,naca6412,1,18,200000,1.067045,0.069505,-0.070100,generated_synthetic,0
3406,naca6412,1,-10,500000,-1.068039,0.034110,-0.014850,generated_synthetic,0
3407,naca6412,1,-8,500000,-0.847880,0.025550,-0.019761,generated_synthetic,0
3408,naca6412,1,-6,500000,-0.649292,0.017176,-0.022913,generated_synthetic,0
3409,naca6412,1,-4,500000,-0.420459,0.011520,-0.026528,generated_synthetic,0
3410,naca6412,1,-2,500000,-0.213668,0.008662,-0.031193,generated_synthetic,0
3411,naca6412,1,0,500000,0.000000,0.007740,-0.034895,generated_synthetic,0
3412,naca6412,1,2,500000,0.217717,0.009464,-0.039956,generated_synthetic,0
3413,naca6412,1,4,500000,0.431669,0.012200,-0.043996,generated_synthetic,0
3414,naca6412,1,6,500000,0.652425,0.017917,-0.046460,generated_synthetic,0
3415,naca6412,1,8,500000,0.856079,0.023899,-0.051511,generated_synthetic,0
3416,naca6412,1,10,500000,1.086223,0.033893,-0.055103,generated_synthetic,0
3417,naca6412,1,12,500000,1.260840,0.044159,-0.059486,generated_synthetic,0
3418,naca6412,1,14,500000,1.228235,0.052914,-0.062873,generated_synthetic,0
3419,naca6412,1,16,500000,1.159701,0.057257,-0.067686,generated_synthetic,0
3420,naca6412,1,18,500000,1.171213,0.071522,-0.070582,generated_synthetic,0
3421,raf15,1,-10,50000,-0.921154,0.031873,-0.015297,generated_synthetic,0
3422,raf15,1,-8,50000,-0.762485,0.022586,-0.019073,generated_synthetic,0
3423,raf15,1,-6,50000,-0.559505,0.016483,-0.022255,generated_synthetic,0
3424,raf15,1,-4,50000,-1.484232,0.011543,-0.027435,generated_synthetic,1
3425,raf15,1,-2,50000,-0.189276,0.008909,-0.031257,generated_synthetic,0
3426,raf15,1,0,50000,0.000000,0.007922,-0.034647,generated_synthetic,0
3427,raf15,1,2,50000,0.182147,0.008982,-0.039275,generated_synthetic,0
3428,raf15,1,4,50000,0.381117,0.011915,-0.042804,generated_synthetic,0
3429,raf15,1,6,50000,0.581148,0.015341,-0.047585,generated_synthetic,0
3430,raf15,1,8,50000,0.749643,0.022424,-0.051002,generated_synthetic,0
3431,raf15,1,10,50000,0.958469,0.032264,-0.055644,generated_synthetic,0
3432,raf15,1,12,50000,1.116216,0.039405,-0.059485,generated_synthetic,0
3433,raf15,1,14,50000,1.102195,0.047615,-0.063065,generated_synthetic,0
3434,raf15,1,16,50000,1.000170,0.058102,-0.065325,generated_synthetic,0
3435,raf15,1,18,50000,1.024532,0.065671,-0.071571,generated_synthetic,0
3436,raf15,1,-10,100000,-0.984954,0.033505,-0.014939,generated_synthetic,0
3437,raf15,1,-8,100000,-0.766273,0.023407,-0.018726,generated_synthetic,0
3438,raf15,1,-6,100000,-0.607645,0.016571,-0.023088,generated_synthetic,0
3439,raf15,1,-4,100000,-0.404038,0.011171,-0.027364,generated_synthetic,0
3440,raf15,1,-2,100000,-0.198876,0.009292,-0.030768,generated_synthetic,0
3441,raf15,1,0,100000,0.000000,0.008004,-0.034993,generated_synthetic,0
3442,raf15,1,2,100000,0.200689,0.008710,-0.038302,generated_synthetic,0
3443,raf15,1,4,100000,0.394468,0.011317,-0.043918,generated_synthetic,0
3444,raf15,1,6,100000,0.566796,0.017694,-0.046956,generated_synthetic,0
3445,raf15,1,8,100000,0.787966,0.023221,-0.050680,generated_synthetic,0
3446,raf15,1,10,100000,1.009372,0.032175,-0.057369,generated_synthetic,0
3447,raf15,1,12,100000,1.187756,0.045673,-0.058563,generated_synthetic,0
3448,raf15,1,14,100000,1.148129,0.049778,-0.062600,generated_synthetic,0
3449,raf15,1,16,100000,1.061700,0.057068,-0.066689,generated_synthetic,0
3450,raf15,1,18,100000,1.023760,0.067802,-0.073109,generated_synthetic,0
3451,raf15,1,-10,200000,-1.026551,0.034394,-0.015063,generated_synthetic,0
3452,raf15,1,-8,200000,-0.813516,0.024514,-0.019041,generated_synthetic,0
3453,raf15,1,-6,200000,-0.618844,0.017180,-0.023517,generated_synthetic,0
3454,raf15,1,-4,200000,-0.405525,0.012287,-0.027037,generated_synthetic,0
3455,raf15,1,-2,200000,-0.201545,0.008795,-0.030322,generated_synthetic,0
3456,raf15,1,0,200000,0.000000,0.007896,-0.033869,generated_synthetic,0
3457,raf15,1,2,200000,0.201618,0.009075,-0.039412,generated_synthetic,0
3458,raf15,1,4,200000,0.405588,0.012074,-0.043446,generated_synthetic,0
3459,raf15,1,6,200000,0.597524,0.017181,-0.047958,generated_synthetic,0
3460,raf15,1,8,200000,0.807698,0.024987,-0.050408,generated_synthetic,0
3461,raf15,1,10,200000,1.019620,0.033637,-0.054245,generated_synthetic,0
3462,raf15,1,12,200000,1.216819,0.044802,-0.060597,generated_synthetic,0
3463,raf15,1,14,200000,1.248536,0.052953,-0.062700,generated_synthetic,0
3464,raf15,1,16,200000,1.105062,0.056310,-0.065663,generated_synthetic,0
3465,raf15,1,18,200000,1.090599,0.066329,-0.070169,generated_synthetic,0
3466,raf15,1,-10,500000,-1.067375,0.034619,-0.014606,generated_synthetic,0
3467,raf15,1,-8,500000,-0.874121,0.024666,-0.018976,generated_synthetic,0
3468,raf15,1,-6,500000,-0.648038,0.017793,-0.023173,generated_synthetic,0
3469,raf15,1,-4,500000,-0.419181,0.012678,-0.026264,generated_synthetic,0
3470,raf15,1,-2,500000,-0.210408,0.009381,-0.030576,generated_synthetic,0
3471,raf15,1,0,500000,0.000000,0.007811,-0.034631,generated_synthetic,0
3472,raf15,1,2,500000,0.207772,0.009359,-0.039004,generated_synthetic,0
3473,raf15,1,4,500000,0.420195,0.011907,-0.044489,generated_synthetic,0
3474,raf15,1,6,500000,0.660320,0.017449,-0.047615,generated_synthetic,0
3475,raf15,1,8,500000,0.857304,0.024253,-0.050954,generated_synthetic,0
3476,raf15,1,10,500000,1.109712,0.034122,-0.055259,generated_synthetic,0
3477,raf15,1,12,500000,1.246775,0.045685,-0.060202,generated_synthetic,0
3478,raf15,1,14,500000,1.239585,0.051828,-0.063179,generated_synthetic,0
3479,raf15,1,16,500000,1.124870,0.061167,-0.067990,generated_synthetic,0
3480,raf15,1,18,500000,1.170646,0.069160,-0.071530,generated_synthetic,0
3481,raf19,1,-10,50000,-0.938209,0.032287,-0.015402,generated_synthetic,0
3482,raf19,1,-8,50000,-0.761444,0.023434,-0.019686,generated_synthetic,0
3483,raf19,1,-6,50000,-0.573350,0.015828,-0.023011,generated_synthetic,0
3484,raf19,1,-4,50000,-0.379049,0.012111,-0.027314,generated_synthetic,0
3485,raf19,1,-2,50000,-0.190707,0.008717,-0.030724,generated_synthetic,0
3486,raf19,1,0,50000,0.000000,0.008126,-0.035301,generated_synthetic,0
3487,raf19,1,2,50000,0.188290,0.008887,-0.038372,generated_synthetic,0
3488,raf19,1,4,50000,0.372242,0.011671,-0.043055,generated_synthetic,0
3489,raf19,1,6,50000,0.567484,0.016394,-0.046434,generated_synthetic,0
3490,raf19,1,8,50000,0.752375,0.023750,-0.050195,generated_synthetic,0
3491,raf19,1,10,50000,0.951638,0.032144,-0.054327,generated_synthetic,0
3492,raf19,1,12,50000,1.088500,0.043375,-0.059243,generated_synthetic,0
3493,raf19,1,14,50000,1.099518,0.050664,-0.064375,generated_synthetic,0
3494,raf19,1,16,50000,1.017158,0.055221,-0.067318,generated_synthetic,0
3495,raf19,1,18,50000,1.042686,0.067032,-0.070416,generated_synthetic,0
3496,raf19,1,-10,100000,-1.007592,0.033005,-0.015105,generated_synthetic,0
3497,raf19,1,-8,100000,-0.779430,0.023714,-0.019193,generated_synthetic,0
3498,raf19,1,-6,100000,-0.589920,0.017862,-0.023594,generated_synthetic,0
3499,raf19,1,-4,100000,-0.395814,0.012448,-0.026748,generated_synthetic,0
3500,raf19,1,-2,100000,-0.202983,0.008490,-0.030729,generated_synthetic,0
3501,raf19,1,0,100000,0.000000,0.008176,-0.034519,generated_synthetic,0
3502,raf19,1,2,100000,0.194846,0.008804,-0.038929,generated_synthetic,0
3503,raf19,1,4,100000,0.396425,0.011769,-0.043188,generated_synthetic,0
3504,raf19,1,6,100000,0.585238,0.017918,-0.046885,generated_synthetic,0
3505,raf19,1,8,100000,0.804612,0.025002,-0.050338,generated_synthetic,0
3506,raf19,1,10,100000,1.014128,0.030458,-0.055906,generated_synthetic,0
3507,raf19,1,12,100000,1.250649,0.042426,-0.059287,generated_synthetic,0
3508,raf19,1,14,100000,1.180983,0.053012,-0.064090,generated_synthetic,0
3509,raf19,1,16,100000,1.033707,0.056734,-0.066724,generated_synthetic,0
3510,raf19,1,18,100000,1.047633,0.070964,-0.070989,generated_synthetic,0
3511,raf19,1,-10,200000,-1.014284,0.033353,-0.015500,generated_synthetic,0
3512,raf19,1,-8,200000,-0.771121,0.024305,-0.019083,generated_synthetic,0
3513,raf19,1,-6,200000,-0.618381,0.016805,-0.023322,generated_synthetic,0
3514,raf19,1,-4,200000,-0.412642,0.012164,-0.027216,generated_synthetic,0
3515,raf19,1,-2,200000,-0.201958,0.008917,-0.030393,generated_synthetic,0
3516,raf19,1,0,200000,0.000000,0.008055,-0.034981,generated_synthetic,0
3517,raf19,1,2,200000,0.200490,0.008699,-0.039524,generated_synthetic,0
3518,raf19,1,4,200000,0.409727,0.011823,-0.043527,generated_synthetic,0
3519,raf19,1,6,200000,0.599244,0.017980,-0.046237,generated_synthetic,0
3520,raf19,1,8,200000,0.795502,0.023725,-0.050443,generated_synthetic,0
3521,raf19,1,10,200000,1.015952,0.033268,-0.053596,generated_synthetic,0
3522,raf19,1,12,200000,1.231224,0.044015,-0.058399,generated_synthetic,0
3523,raf19,1,14,200000,1.208858,0.050629,-0.062212,generated_synthetic,0
3524,raf19,1,16,200000,1.084045,0.055229,-0.065799,generated_synthetic,0
3525,raf19,1,18,200000,1.093980,0.070358,-0.070618,generated_synthetic,0
3526,raf19,1,-10,500000,-1.047508,0.033447,-0.014950,generated_synthetic,0
3527,raf19,1,-8,500000,-0.852756,0.025063,-0.019184,generated_synthetic,0
3528,raf19,1,-6,500000,-0.635805,0.017261,-0.022574,generated_synthetic,0
3529,raf19,1,-4,500000,-0.439046,0.012091,-0.026070,generated_synthetic,0
3530,raf19,1,-2,500000,-0.205630,0.008731,-0.031077,generated_synthetic,0
3531,raf19,1,0,500000,0.000000,0.008123,-0.035115,generated_synthetic,0
3532,raf19,1,2,500000,0.211238,0.008831,-0.040165,generated_synthetic,0
3533,raf19,1,4,500000,0.417513,0.011495,-0.043138,generated_synthetic,0
3534,raf19,1,6,500000,0.632613,0.017152,-0.047383,generated_synthetic,0
3535,raf19,1,8,500000,0.891034,0.025736,-0.050393,generated_synthetic,0
3536,raf19,1,10,500000,1.073748,0.035309,-0.055248,generated_synthetic,0
3537,raf19,1,12,500000,1.263377,0.047137,-0.058280,generated_synthetic,0
3538,raf19,1,14,500000,1.207105,0.058211,-0.062479,generated_synthetic,0
3539,raf19,1,16,500000,1.180041,0.060418,-0.069831,generated_synthetic,0
3540,raf19,1,18,500000,1.117257,0.068138,-0.072053,generated_synthetic,0
3541,rg14,1,-10,50000,-0.962116,0.031642,-0.014710,generated_synthetic,0
3542,rg14,1,-8,50000,-0.753475,0.022811,-0.019882,generated_synthetic,0
3543,rg14,1,-6,50000,-0.567526,0.017012,-0.022782,generated_synthetic,0
3544,rg14,1,-4,50000,-0.373563,0.012028,-0.026729,generated_synthetic,0
3545,rg14,1,-2,50000,-0.192501,0.009171,-0.031267,generated_synthetic,0
3546,rg14,1,0,50000,0.000000,0.008079,-0.035343,generated_synthetic,0
3547,rg14,1,2,50000,0.192420,0.008805,-0.039945,generated_synthetic,0
3548,rg14,1,4,50000,0.383330,0.011633,-0.042799,generated_synthetic,0
3549,rg14,1,6,50000,0.579104,0.015991,-0.046706,generated_synthetic,0
3550,rg14,1,8,50000,0.775304,0.022775,-0.051070,generated_synthetic,0
3551,rg14,1,10,50000,0.936159,0.032434,-0.055511,generated_synthetic,0
3552,rg14,1,12,50000,1.134567,0.041761,-0.058143,generated_synthetic,0
3553,rg14,1,14,50000,1.104458,0.047497,-0.062104,generated_synthetic,0
3554,rg14,1,16,50000,1.022016,0.056391,-0.067079,generated_synthetic,0
3555,rg14,1,18,50000,1.041947,0.066963,-0.070191,generated_synthetic,0
3556,rg14,1,-10,100000,-0.965433,0.030049,-0.014790,generated_synthetic,0
3557,rg14,1,-8,100000,-0.790661,0.023755,-0.019074,generated_synthetic,0
3558,rg14,1,-6,100000,-0.589848,0.015890,-0.023328,generated_synthetic,0
3559,rg14,1,-4,100000,-0.382712,0.011435,-0.026891,generated_synthetic,0
3560,rg14,1,-2,100000,-0.200748,0.008628,-0.031347,generated_synthetic,0
3561,rg14,1,0,100000,0.000000,0.007882,-0.034910,generated_synthetic,0
3562,rg14,1,2,100000,0.190514,0.009354,-0.039143,generated_synthetic,0
3563,rg14,1,4,100000,0.387270,0.012542,-0.043447,generated_synthetic,0
3564,rg14,1,6,100000,0.565398,0.017009,-0.045504,generated_synthetic,0
3565,rg14,1,8,100000,0.765996,0.024791,-0.051751,generated_synthetic,0
3566,rg14,1,10,100000,0.994805,0.032205,-0.056869,generated_synthetic,0
3567,rg14,1,12,100000,1.175444,0.042326,-0.057823,generated_synthetic,0
3568,rg14,1,14,100000,1.157414,0.050315,-0.062169,generated_synthetic,0
3569,rg14,1,16,100000,1.060607,0.058747,-0.066355,generated_synthetic,0
3570,rg14,1,18,100000,1.005559,0.069088,-0.069125,generated_synthetic,0
3571,rg14,1,-10,200000,-1.012513,0.033929,-0.015105,generated_synthetic,0
3572,rg14,1,-8,200000,-0.855770,0.024019,-0.018698,generated_synthetic,0
3573,rg14,1,-6,200000,-0.590209,0.017386,-0.023539,generated_synthetic,0
3574,rg14,1,-4,200000,-0.416807,0.011541,-0.026195,generated_synthetic,0
3575,rg14,1,-2,200000,-0.203168,0.009127,-0.031168,generated_synthetic,0
3576,rg14,1,0,200000,0.000000,0.007713,-0.033904,generated_synthetic,0
3577,rg14,1,2,200000,0.201984,0.008848,-0.038682,generated_synthetic,0
3578,rg14,1,4,200000,0.405880,0.012658,-0.043129,generated_synthetic,0
3579,rg14,1,6,200000,0.630979,0.017586,-0.047190,generated_synthetic,0
3580,rg14,1,8,200000,0.813495,0.024492,-0.050426,generated_synthetic,0
3581,rg14,1,10,200000,0.982681,0.032395,-0.055688,generated_synthetic,0
3582,rg14,1,12,200000,1.203258,0.044915,-0.059635,generated_synthetic,0
3583,rg14,1,14,200000,1.192661,0.052857,-0.064293,generated_synthetic,0
3584,rg14,1,16,200000,1.160357,0.058140,-0.065890,generated_synthetic,0
3585,rg14,1,18,200000,1.071197,0.070235,-0.071232,generated_synthetic,0
3586,rg14,1,-10,500000,-1.068146,0.033803,-0.015102,generated_synthetic,0
3587,rg14,1,-8,500000,-0.816012,0.024593,-0.019513,generated_synthetic,0
3588,rg14,1,-6,500000,-0.626003,0.017944,-0.023051,generated_synthetic,0
3589,rg14,1,-4,500000,-0.416669,0.012370,-0.027056,generated_synthetic,0
3590,rg14,1,-2,500000,-0.215572,0.008802,-0.031198,generated_synthetic,0
3591,rg14,1,0,500000,0.000000,0.008035,-0.035053,generated_synthetic,0
3592,rg14,1,2,500000,0.206610,0.008965,-0.039415,generated_synthetic,0
3593,rg14,1,4,500000,0.425692,0.012279,-0.041858,generated_synthetic,0
3594,rg14,1,6,500000,0.624085,0.017065,-0.046444,generated_synthetic,0
3595,rg14,1,8,500000,0.817771,0.025362,-0.051352,generated_synthetic,0
3596,rg14,1,10,500000,1.057212,0.034287,-0.054084,generated_synthetic,0
3597,rg14,1,12,500000,1.268889,0.046893,-0.060050,generated_synthetic,0
3598,rg14,1,14,500000,1.237868,0.053677,-0.062723,generated_synthetic,0
3599,rg14,1,16,500000,1.162652,0.060222,-0.067813,generated_synthetic,0
3600,rg14,1,18,500000,1.118844,0.068608,-0.071046,generated_synthetic,0
3601,rg15,1,-10,50000,-0.935284,0.031757,-0.014836,generated_synthetic,0
3602,rg15,1,-8,50000,-0.740880,0.023056,-0.018919,generated_synthetic,0
3603,rg15,1,-6,50000,-0.579335,0.016107,-0.023047,generated_synthetic,0
3604,rg15,1,-4,50000,-0.375938,0.011812,-0.027187,generated_synthetic,0
3605,rg15,1,-2,50000,-0.186612,0.009120,-0.030492,generated_synthetic,0
3606,rg15,1,0,50000,0.000000,0.008319,-0.035545,generated_synthetic,0
3607,rg15,1,2,50000,0.190039,0.008976,-0.037955,generated_synthetic,0
3608,rg15,1,4,50000,0.374087,0.012069,-0.042801,generated_synthetic,0
3609,rg15,1,6,50000,0.547329,0.016335,-0.047329,generated_synthetic,0
3610,rg15,1,8,50000,0.760664,0.023368,-0.051721,generated_synthetic,0
3611,rg15,1,10,50000,0.958484,0.033249,-0.055469,generated_synthetic,0
3612,rg15,1,12,50000,1.106011,0.042225,-0.059892,generated_synthetic,0
3613,rg15,1,14,50000,1.075691,0.051332,-0.064043,generated_synthetic,0
3614,rg15,1,16,50000,1.029062,0.054441,-0.067092,generated_synthetic,0
3615,rg15,1,18,50000,1.035316,0.067573,-0.070822,generated_synthetic,0
3616,rg15,1,-10,100000,-0.986568,0.033759,-0.014929,generated_synthetic,0
3617,rg15,1,-8,100000,-0.816451,0.024166,-0.018915,generated_synthetic,0
3618,rg15,1,-6,100000,-0.586907,0.017596,-0.023108,generated_synthetic,0
3619,rg15,1,-4,100000,-0.398434,0.011837,-0.027059,generated_synthetic,0
3620,rg15,1,-2,100000,-0.196283,0.009163,-0.031297,generated_synthetic,0
3621,rg15,1,0,100000,0.000000,0.008046,-0.035129,generated_synthetic,0
3622,rg15,1,2,100000,0.779211,0.008730,-0.038456,generated_synthetic,1
3623,rg15,1,4,100000,0.395727,0.011772,-0.042875,generated_synthetic,0
